StatusDateTime,StatusDateTime1,StatusKey,StateDuration
14-Sep-18,18:20:36,Inbound,70
14-Sep-18,18:21:29,on acd call,17
14-Sep-18,18:21:46,acw,621
14-Sep-18,18:32:07,available,141
14-Sep-18,18:34:28,on acd call,569
14-Sep-18,18:43:57,acw,184
14-Sep-18,18:47:01,available,539
14-Sep-18,18:55:07,Inbound,173
14-Sep-18,18:56:00,on acd call,120
14-Sep-18,18:58:00,acw,1024
14-Sep-18,19:15:04,debrief,578
14-Sep-18,19:24:42,available,294
14-Sep-18,19:29:36,unscheduled break,385
14-Sep-18,19:36:01,available,292
14-Sep-18,19:39:56,Inbound,404
14-Sep-18,19:40:53,on acd call,347
14-Sep-18,19:46:40,acw,596
14-Sep-18,19:56:36,available,813
14-Sep-18,20:10:09,on acd call,308
14-Sep-18,20:15:17,acw,67
14-Sep-18,20:16:24,available,604
14-Sep-18,20:31:34,on acd call,50
14-Sep-18,20:32:24,acw,1311
14-Sep-18,20:54:15,break,608
14-Sep-18,21:04:23,available,692
14-Sep-18,21:15:01,Inbound,155
14-Sep-18,21:15:55,on acd call,101
14-Sep-18,21:17:36,acw,439
14-Sep-18,21:24:55,available,1499
14-Sep-18,21:49:54,on acd call,1293
14-Sep-18,22:11:27,acw,267
14-Sep-18,22:15:54,meal break,1847
14-Sep-18,22:46:41,available,60
14-Sep-18,22:47:41,on acd call,394
14-Sep-18,22:50:49,acw,205
14-Sep-18,22:54:15,acw,329
14-Sep-18,22:59:44,available,4
14-Sep-18,22:59:48,on acd call,271
14-Sep-18,23:04:19,acw,109
14-Sep-18,23:06:08,available,4
14-Sep-18,23:06:12,on acd call,392
14-Sep-18,23:12:44,acw,641
14-Sep-18,23:23:25,available,10
14-Sep-18,23:23:35,on acd call,339
14-Sep-18,23:29:14,acw,372
14-Sep-18,23:35:26,available,210
14-Sep-18,23:38:56,on acd call,294
14-Sep-18,23:43:50,acw,381
14-Sep-18,23:50:11,available,140
14-Sep-18,23:52:31,unscheduled break,107
14-Sep-18,23:54:18,available,33
14-Sep-18,23:54:51,on acd call,286
14-Sep-18,23:57:20,Inbound,805
14-Sep-18,23:59:37,acw,23
15-Sep-18,0:00:00,acw,246
15-Sep-18,0:04:06,available,4
15-Sep-18,0:04:10,on acd call,395
15-Sep-18,0:10:45,acw,566
15-Sep-18,0:20:11,available,1398
15-Sep-18,0:43:29,on acd call,312
15-Sep-18,0:48:41,acw,80
15-Sep-18,0:50:01,available,877
15-Sep-18,1:04:38,break,602
15-Sep-18,1:14:40,available,617
15-Sep-18,1:24:57,unscheduled break,214
15-Sep-18,1:28:31,available,761
15-Sep-18,1:41:12,unscheduled break,377
15-Sep-18,1:47:29,available,132
15-Sep-18,1:49:41,administration,1848
15-Sep-18,2:20:29,logged out,1
15-Sep-18,2:20:30,logged out,0
15-Sep-18,18:04:47,logged out,0
15-Sep-18,18:04:47,not ready,9
15-Sep-18,18:04:56,available,51
15-Sep-18,18:07:02,on acd call,41
15-Sep-18,18:07:44,acw,575
15-Sep-18,18:17:19,available,635
15-Sep-18,18:27:54,unscheduled break,219
15-Sep-18,18:31:33,available,1319
15-Sep-18,18:53:32,on acd call,114
15-Sep-18,18:54:46,acw,40
15-Sep-18,18:55:26,acw,321
15-Sep-18,19:00:47,available,25
15-Sep-18,19:01:12,on acd call,161
15-Sep-18,19:03:53,acw,915
15-Sep-18,19:19:08,available,612
15-Sep-18,19:29:20,on acd call,507
15-Sep-18,19:37:13,acw,46
15-Sep-18,19:37:47,acw,992
15-Sep-18,19:54:19,break,976
15-Sep-18,20:10:35,available,1103
15-Sep-18,20:28:58,on acd call,1370
15-Sep-18,20:51:48,acw,634
15-Sep-18,21:02:22,acw,0
15-Sep-18,21:05:20,logged out,0
15-Sep-18,21:05:20,not ready,132
15-Sep-18,21:07:32,pre-call work,11
15-Sep-18,21:07:43,outbound call,21
15-Sep-18,21:07:48,outbound acw,412
15-Sep-18,21:08:04,outbound acw,828
15-Sep-18,21:21:52,available,57
15-Sep-18,21:22:40,Inbound,3
15-Sep-18,21:22:49,on acd call,603
15-Sep-18,21:32:52,acw,967
15-Sep-18,21:48:59,meal break,1837
15-Sep-18,22:19:36,available,5
15-Sep-18,22:19:41,on acd call,131
15-Sep-18,22:21:52,acw,483
15-Sep-18,22:27:10,Inbound,497
15-Sep-18,22:29:55,available,6
15-Sep-18,22:30:01,on acd call,326
15-Sep-18,22:35:27,acw,526
15-Sep-18,22:44:13,debrief,760
15-Sep-18,22:56:53,available,4
15-Sep-18,22:56:57,on acd call,87
15-Sep-18,22:57:41,acw,42
15-Sep-18,22:58:24,acw,676
15-Sep-18,23:09:40,available,7
15-Sep-18,23:09:47,on acd call,399
15-Sep-18,23:16:26,acw,155
15-Sep-18,23:18:57,outbound acw,420
15-Sep-18,23:19:01,outbound call,416
15-Sep-18,23:25:33,Inbound,2042
15-Sep-18,23:25:57,outbound acw,8
15-Sep-18,23:26:05,available,4
15-Sep-18,23:26:09,on acd call,2007
15-Sep-18,23:59:36,acw,61
16-Sep-18,0:00:37,available,6
16-Sep-18,0:00:43,on acd call,106
16-Sep-18,0:02:29,acw,383
16-Sep-18,0:08:52,available,77
16-Sep-18,0:10:09,on acd call,277
16-Sep-18,0:14:46,acw,178
16-Sep-18,0:17:44,available,199
16-Sep-18,0:21:03,on acd call,303
16-Sep-18,0:26:06,acw,132
16-Sep-18,0:28:18,available,379
16-Sep-18,0:36:00,on acd call,56
16-Sep-18,0:36:57,acw,227
16-Sep-18,0:40:44,break,691
16-Sep-18,0:52:15,available,12
16-Sep-18,0:52:27,on acd call,2537
16-Sep-18,1:34:44,acw,737
16-Sep-18,1:47:01,debrief,169
16-Sep-18,1:49:50,available,166
16-Sep-18,1:52:36,on acd call,321
16-Sep-18,1:57:57,acw,309
16-Sep-18,2:03:06,available,529
16-Sep-18,2:11:55,on acd call,2868
16-Sep-18,2:59:43,acw,340
16-Sep-18,3:05:23,break,897
16-Sep-18,3:20:20,available,1626
16-Sep-18,3:47:26,unscheduled break,574
16-Sep-18,3:57:00,available,2022
16-Sep-18,4:30:42,unscheduled break,278
16-Sep-18,4:35:20,available,899
16-Sep-18,4:50:19,administration,2385
16-Sep-18,5:30:04,logged out,1
16-Sep-18,5:30:05,logged out,0
20-Sep-18,17:48:01,logged out,0
20-Sep-18,17:48:01,not ready,734
20-Sep-18,18:00:15,available,773
20-Sep-18,18:13:08,unscheduled break,128
20-Sep-18,18:15:16,available,1344
20-Sep-18,18:36:48,Inbound,2310
20-Sep-18,18:37:40,on acd call,2258
20-Sep-18,19:15:18,acw,604
20-Sep-18,19:25:22,available,6
20-Sep-18,19:25:28,on acd call,107
20-Sep-18,19:26:27,acw,48
20-Sep-18,19:27:15,acw,350
20-Sep-18,19:28:31,Inbound,694
20-Sep-18,19:33:05,unscheduled break,160
20-Sep-18,19:35:45,available,6
20-Sep-18,19:35:51,on acd call,254
20-Sep-18,19:40:05,acw,463
20-Sep-18,19:47:48,available,29
20-Sep-18,19:57:55,on acd call,41
20-Sep-18,19:58:37,acw,892
20-Sep-18,20:13:29,break,621
20-Sep-18,20:23:50,available,18
20-Sep-18,20:24:08,pre-call work,15
20-Sep-18,20:24:19,outbound call,872
20-Sep-18,20:38:52,outbound acw,11
20-Sep-18,20:39:03,available,918
20-Sep-18,20:53:26,Inbound,462
20-Sep-18,20:54:21,on acd call,407
20-Sep-18,21:01:08,acw,786
20-Sep-18,21:14:14,available,732
20-Sep-18,21:26:26,on acd call,98
20-Sep-18,21:27:10,acw,54
20-Sep-18,21:28:04,acw,202
20-Sep-18,21:31:26,meal break,1874
20-Sep-18,22:02:40,available,45
20-Sep-18,22:03:25,on acd call,81
20-Sep-18,22:04:04,acw,41
20-Sep-18,22:04:46,acw,393
20-Sep-18,22:11:19,available,264
20-Sep-18,22:15:43,on acd call,867
20-Sep-18,22:30:10,acw,591
20-Sep-18,22:40:01,available,1041
20-Sep-18,22:58:49,on acd call,170
20-Sep-18,23:01:40,acw,43
20-Sep-18,23:02:23,available,15
20-Sep-18,23:02:38,on acd call,366
20-Sep-18,23:08:44,acw,98
20-Sep-18,23:10:22,available,318
20-Sep-18,23:15:40,unscheduled break,72
20-Sep-18,23:16:52,available,898
20-Sep-18,23:31:50,unscheduled break,259
20-Sep-18,23:36:09,available,1128
20-Sep-18,23:54:57,unscheduled break,303
21-Sep-18,0:00:00,unscheduled break,269
21-Sep-18,0:04:29,available,220
21-Sep-18,0:09:04,on acd call,39
21-Sep-18,0:09:44,acw,52
21-Sep-18,0:10:36,available,85
21-Sep-18,0:11:06,Inbound,498
21-Sep-18,0:12:01,on acd call,443
21-Sep-18,0:19:24,acw,900
21-Sep-18,0:34:24,acw,0
21-Sep-18,0:47:02,logged out,0
21-Sep-18,0:47:02,not ready,135
21-Sep-18,0:49:17,break,661
21-Sep-18,1:00:18,available,196
21-Sep-18,1:03:34,available,0
21-Sep-18,1:07:33,logged out,0
21-Sep-18,1:07:33,not ready,45
21-Sep-18,1:08:18,available,968
21-Sep-18,1:24:26,unscheduled break,251
21-Sep-18,1:28:37,available,302
21-Sep-18,1:33:39,pre-call work,74
21-Sep-18,1:34:53,unscheduled break,2
21-Sep-18,1:34:55,available,973
21-Sep-18,1:51:08,administration,7436
21-Sep-18,3:55:04,administration,0
21-Sep-18,17:59:03,logged out,0
21-Sep-18,17:59:03,not ready,174
21-Sep-18,18:01:57,available,187
21-Sep-18,18:04:07,Inbound,677
21-Sep-18,18:05:04,on acd call,620
21-Sep-18,18:15:24,acw,215
21-Sep-18,18:18:59,debrief,345
21-Sep-18,18:24:44,available,191
21-Sep-18,18:27:03,Inbound,685
21-Sep-18,18:27:55,on acd call,633
21-Sep-18,18:38:28,acw,414
21-Sep-18,18:43:03,Inbound,153
21-Sep-18,18:45:22,available,6
21-Sep-18,18:45:28,on acd call,8
21-Sep-18,18:45:36,acw,22
21-Sep-18,18:45:58,available,51
21-Sep-18,18:50:16,on acd call,69
21-Sep-18,18:51:26,acw,145
21-Sep-18,18:53:51,available,4
21-Sep-18,18:53:55,on acd call,243
21-Sep-18,18:57:58,acw,375
21-Sep-18,19:04:13,available,163
21-Sep-18,19:06:56,on acd call,981
21-Sep-18,19:23:17,acw,259
21-Sep-18,19:27:36,debrief,528
21-Sep-18,19:36:24,available,7
21-Sep-18,19:36:31,on acd call,2013
21-Sep-18,20:09:12,acw,52
21-Sep-18,20:10:04,acw,219
21-Sep-18,20:13:43,break,943
21-Sep-18,20:29:26,available,5
21-Sep-18,20:29:31,on acd call,2552
21-Sep-18,21:12:03,acw,326
21-Sep-18,21:17:29,debrief,620
21-Sep-18,21:27:49,available,5
21-Sep-18,21:27:54,on acd call,2698
21-Sep-18,22:12:04,acw,47
21-Sep-18,22:12:52,acw,278
21-Sep-18,22:17:30,debrief,586
21-Sep-18,22:27:16,meal break,1553
21-Sep-18,22:53:09,available,476
21-Sep-18,23:00:44,Inbound,1328
21-Sep-18,23:01:05,on acd call,1307
21-Sep-18,23:22:52,acw,880
21-Sep-18,23:37:32,available,1142
21-Sep-18,23:55:42,Inbound,264
21-Sep-18,23:56:34,on acd call,212
22-Sep-18,0:00:06,acw,738
22-Sep-18,0:12:24,debrief,884
22-Sep-18,0:27:08,available,17
22-Sep-18,0:27:25,break,557
22-Sep-18,0:36:42,available,2008
22-Sep-18,1:10:10,on acd call,381
22-Sep-18,1:16:31,acw,64
22-Sep-18,1:17:35,available,705
22-Sep-18,1:29:20,on acd call,299
22-Sep-18,1:34:19,acw,441
22-Sep-18,1:41:40,debrief,230
22-Sep-18,1:45:30,available,277
22-Sep-18,1:50:07,administration,7326
22-Sep-18,3:52:13,administration,0
22-Sep-18,17:56:55,logged out,0
22-Sep-18,17:56:55,not ready,187
22-Sep-18,18:00:02,available,703
22-Sep-18,18:11:28,Inbound,3
22-Sep-18,18:11:45,pre-call work,14
22-Sep-18,18:11:59,available,1337
22-Sep-18,18:34:16,unscheduled break,164
22-Sep-18,18:37:00,available,664
22-Sep-18,18:48:40,on acd call,224
22-Sep-18,18:52:24,acw,492
22-Sep-18,19:00:36,available,631
22-Sep-18,19:11:07,on acd call,2336
22-Sep-18,19:50:03,acw,78
22-Sep-18,19:51:21,debrief,674
22-Sep-18,20:02:35,break,698
22-Sep-18,20:14:13,available,590
22-Sep-18,20:23:48,Inbound,3
22-Sep-18,20:24:03,administration,27
22-Sep-18,20:24:30,available,688
22-Sep-18,20:35:58,on acd call,279
22-Sep-18,20:40:37,acw,544
22-Sep-18,20:49:41,available,6
22-Sep-18,20:49:47,on acd call,107
22-Sep-18,20:50:54,acw,39
22-Sep-18,20:51:34,acw,85
22-Sep-18,20:52:59,debrief,210
22-Sep-18,20:56:29,available,4
22-Sep-18,20:56:33,on acd call,142
22-Sep-18,20:58:55,acw,213
22-Sep-18,21:02:28,available,352
22-Sep-18,21:08:20,on acd call,95
22-Sep-18,21:09:09,acw,46
22-Sep-18,21:09:55,acw,659
22-Sep-18,21:20:54,available,4
22-Sep-18,21:20:58,on acd call,94
22-Sep-18,21:21:53,acw,39
22-Sep-18,21:22:32,acw,223
22-Sep-18,21:26:15,available,5
22-Sep-18,21:26:20,on acd call,510
22-Sep-18,21:34:50,acw,223
22-Sep-18,21:38:33,meal break,1826
22-Sep-18,22:08:59,available,7
22-Sep-18,22:09:06,on acd call,633
22-Sep-18,22:18:52,acw,47
22-Sep-18,22:19:39,acw,376
22-Sep-18,22:25:55,available,4
22-Sep-18,22:25:59,on acd call,79
22-Sep-18,22:26:36,acw,42
22-Sep-18,22:27:18,acw,159
22-Sep-18,22:28:50,Inbound,1379
22-Sep-18,22:29:57,available,5
22-Sep-18,22:30:02,on acd call,1308
22-Sep-18,22:51:50,acw,247
22-Sep-18,22:55:57,debrief,777
22-Sep-18,23:08:54,available,107
22-Sep-18,23:10:41,on acd call,21
22-Sep-18,23:11:02,acw,684
22-Sep-18,23:22:26,available,56
22-Sep-18,23:22:30,Inbound,497
22-Sep-18,23:23:22,on acd call,445
22-Sep-18,23:30:47,acw,231
22-Sep-18,23:34:38,debrief,541
22-Sep-18,23:41:08,Inbound,545
22-Sep-18,23:43:39,available,5
22-Sep-18,23:43:44,on acd call,390
22-Sep-18,23:50:14,acw,414
22-Sep-18,23:54:48,Inbound,432
22-Sep-18,23:57:08,available,3
22-Sep-18,23:57:11,on acd call,169
22-Sep-18,23:58:33,Inbound,1433
23-Sep-18,0:00:00,on acd call,120
23-Sep-18,0:02:00,acw,233
23-Sep-18,0:05:53,available,3
23-Sep-18,0:05:56,on acd call,990
23-Sep-18,0:19:27,Inbound,1741
23-Sep-18,0:22:26,acw,23
23-Sep-18,0:22:49,break,669
23-Sep-18,0:33:58,available,7
23-Sep-18,0:34:05,on acd call,40
23-Sep-18,0:34:45,acw,136
23-Sep-18,0:37:01,available,6
23-Sep-18,0:42:11,on acd call,44
23-Sep-18,0:43:17,on acd call,46
23-Sep-18,0:48:29,acw,430
23-Sep-18,0:53:43,Inbound,337
23-Sep-18,0:55:39,unscheduled break,201
23-Sep-18,0:59:00,available,7
23-Sep-18,0:59:07,on acd call,13
23-Sep-18,0:59:20,acw,21
23-Sep-18,0:59:41,available,4
23-Sep-18,0:59:45,on acd call,21
23-Sep-18,1:00:06,acw,12
23-Sep-18,1:00:18,available,3
23-Sep-18,1:00:21,on acd call,453
23-Sep-18,1:07:54,acw,25
23-Sep-18,1:08:19,available,63
23-Sep-18,1:09:22,on acd call,122
23-Sep-18,1:10:41,acw,42
23-Sep-18,1:11:24,acw,123
23-Sep-18,1:13:27,available,343
23-Sep-18,1:18:15,Inbound,508
23-Sep-18,1:19:10,on acd call,454
23-Sep-18,1:26:44,acw,745
23-Sep-18,1:39:09,debrief,453
23-Sep-18,1:46:22,Inbound,189
23-Sep-18,1:46:42,available,32
23-Sep-18,1:47:14,on acd call,137
23-Sep-18,1:49:31,acw,55
23-Sep-18,1:50:26,administration,6685
23-Sep-18,3:41:51,logged out,1
23-Sep-18,3:41:52,logged out,0
25-Sep-18,17:55:27,logged out,0
25-Sep-18,17:55:27,not ready,292
25-Sep-18,18:00:19,available,497
25-Sep-18,18:41:01,on acd call,86
25-Sep-18,18:42:28,acw,391
25-Sep-18,18:48:59,debrief,828
25-Sep-18,19:02:47,available,205
25-Sep-18,19:06:12,on acd call,119
25-Sep-18,19:07:31,acw,40
25-Sep-18,19:08:11,acw,184
25-Sep-18,19:11:15,debrief,455
25-Sep-18,19:18:50,available,72
25-Sep-18,19:19:10,Inbound,1052
25-Sep-18,19:20:02,on acd call,1000
25-Sep-18,19:36:42,acw,565
25-Sep-18,19:46:07,administration,223
25-Sep-18,19:49:50,available,14
25-Sep-18,19:50:04,break,607
25-Sep-18,20:00:11,available,33
25-Sep-18,20:00:44,on acd call,238
25-Sep-18,20:04:42,acw,519
25-Sep-18,20:13:21,available,24
25-Sep-18,20:13:45,on acd call,2384
25-Sep-18,20:53:29,acw,35
25-Sep-18,20:54:04,debrief,678
25-Sep-18,21:05:22,available,106
25-Sep-18,21:07:08,on acd call,101
25-Sep-18,21:08:10,acw,39
25-Sep-18,21:08:49,acw,431
25-Sep-18,21:15:56,Inbound,722
25-Sep-18,21:16:00,available,4
25-Sep-18,21:16:04,on acd call,714
25-Sep-18,21:27:58,acw,155
25-Sep-18,21:30:33,meal break,1684
25-Sep-18,21:58:37,available,4
25-Sep-18,21:58:41,on acd call,318
25-Sep-18,22:03:59,acw,733
25-Sep-18,22:16:12,available,4
25-Sep-18,22:16:16,on acd call,555
25-Sep-18,22:25:31,acw,574
25-Sep-18,22:35:05,debrief,412
25-Sep-18,22:41:57,available,3
25-Sep-18,22:42:00,on acd call,570
25-Sep-18,22:51:30,acw,378
25-Sep-18,22:57:48,debrief,240
25-Sep-18,23:01:48,available,3
25-Sep-18,23:01:51,on acd call,3453
25-Sep-18,23:59:24,acw,36
25-Sep-18,23:59:51,Inbound,1413
26-Sep-18,0:00:00,acw,325
26-Sep-18,0:05:25,debrief,88
26-Sep-18,0:06:53,unscheduled break,351
26-Sep-18,0:12:44,available,3
26-Sep-18,0:12:47,on acd call,637
26-Sep-18,0:23:24,acw,426
26-Sep-18,0:30:30,break,600
26-Sep-18,0:40:30,available,4
26-Sep-18,0:40:34,on acd call,39
26-Sep-18,0:41:13,acw,91
26-Sep-18,0:42:44,available,629
26-Sep-18,0:53:50,on acd call,192
26-Sep-18,0:57:03,acw,541
26-Sep-18,1:06:04,available,801
26-Sep-18,1:19:25,unscheduled break,438
26-Sep-18,1:26:43,available,744
26-Sep-18,1:39:07,unscheduled break,161
26-Sep-18,1:41:48,available,496
26-Sep-18,1:50:04,administration,7331
26-Sep-18,3:52:15,administration,0
26-Sep-18,17:54:32,logged out,0
26-Sep-18,17:54:32,not ready,370
26-Sep-18,18:00:42,available,10
26-Sep-18,18:00:52,on acd call,134
26-Sep-18,18:03:06,acw,352
26-Sep-18,18:08:54,outbound call,634
26-Sep-18,18:19:29,outbound acw,14
26-Sep-18,18:19:43,available,430
26-Sep-18,18:26:53,on acd call,149
26-Sep-18,18:28:40,acw,41
26-Sep-18,18:29:22,acw,240
26-Sep-18,18:33:22,available,320
26-Sep-18,18:38:30,Inbound,3
26-Sep-18,18:38:42,pre-call work,8
26-Sep-18,18:38:50,available,205
26-Sep-18,18:41:18,Inbound,469
26-Sep-18,18:42:15,on acd call,412
26-Sep-18,18:49:07,acw,318
26-Sep-18,18:54:25,available,157
26-Sep-18,18:57:02,debrief,581
26-Sep-18,19:06:43,available,449
26-Sep-18,19:14:12,unscheduled break,291
26-Sep-18,19:19:03,available,444
26-Sep-18,19:26:27,on acd call,409
26-Sep-18,19:33:16,acw,263
26-Sep-18,19:37:39,available,744
26-Sep-18,19:49:11,Inbound,694
26-Sep-18,19:50:03,on acd call,643
26-Sep-18,20:00:46,acw,686
26-Sep-18,20:12:12,break,686
26-Sep-18,20:23:38,available,444
26-Sep-18,20:30:56,Inbound,827
26-Sep-18,20:31:02,on acd call,822
26-Sep-18,20:44:44,acw,345
26-Sep-18,20:50:29,available,652
26-Sep-18,21:01:21,on acd call,997
26-Sep-18,21:17:58,acw,287
26-Sep-18,21:22:41,outbound call,506
26-Sep-18,21:31:07,outbound acw,46
26-Sep-18,21:31:53,meal break,1882
26-Sep-18,22:03:15,available,596
26-Sep-18,22:13:07,Inbound,2738
26-Sep-18,22:13:11,on acd call,2734
26-Sep-18,22:58:45,acw,337
26-Sep-18,23:04:22,debrief,492
26-Sep-18,23:12:34,available,201
26-Sep-18,23:15:55,on acd call,292
26-Sep-18,23:20:47,acw,60
26-Sep-18,23:21:47,available,572
26-Sep-18,23:31:19,unscheduled break,519
26-Sep-18,23:39:58,available,197
26-Sep-18,23:44:02,on acd call,46
26-Sep-18,23:44:49,acw,59
26-Sep-18,23:45:48,available,189
26-Sep-18,23:48:57,on acd call,226
26-Sep-18,23:49:37,acw,186
26-Sep-18,23:52:43,acw,34
26-Sep-18,23:53:17,available,476
27-Sep-18,0:00:56,Inbound,4
27-Sep-18,0:01:02,Inbound,1
27-Sep-18,0:01:04,Inbound,1
27-Sep-18,0:01:07,Inbound,1
27-Sep-18,0:01:10,Inbound,4806
27-Sep-18,0:01:13,on acd call,4803
27-Sep-18,1:21:16,acw,440
27-Sep-18,1:28:36,debrief,418
27-Sep-18,1:35:34,available,209
27-Sep-18,1:39:03,break,603
27-Sep-18,1:49:06,available,77
27-Sep-18,1:50:23,administration,520
27-Sep-18,1:59:03,administration,0
27-Sep-18,18:00:35,logged out,0
27-Sep-18,18:00:35,not ready,42
27-Sep-18,18:01:17,available,1159
27-Sep-18,18:40:41,on acd call,84
27-Sep-18,18:42:05,acw,108
27-Sep-18,18:43:53,debrief,587
27-Sep-18,18:53:40,available,540
27-Sep-18,19:04:45,on acd call,51
27-Sep-18,19:05:37,acw,117
27-Sep-18,19:07:34,available,75
27-Sep-18,19:07:57,Inbound,806
27-Sep-18,19:08:49,on acd call,754
27-Sep-18,19:21:23,acw,201
27-Sep-18,19:24:44,debrief,53
27-Sep-18,19:25:37,available,592
27-Sep-18,19:35:29,unscheduled break,163
27-Sep-18,19:38:12,available,329
27-Sep-18,19:43:41,on acd call,91
27-Sep-18,19:45:12,acw,103
27-Sep-18,19:46:55,available,303
27-Sep-18,19:51:58,on acd call,141
27-Sep-18,19:54:19,acw,83
27-Sep-18,19:55:42,break,610
27-Sep-18,20:05:52,available,738
27-Sep-18,20:17:18,Inbound,1298
27-Sep-18,20:18:10,on acd call,1246
27-Sep-18,20:38:56,acw,250
27-Sep-18,20:42:47,Inbound,23
27-Sep-18,20:43:06,available,13
27-Sep-18,20:43:19,pre-call work,8
27-Sep-18,20:43:27,available,293
27-Sep-18,20:48:20,on acd call,577
27-Sep-18,20:57:57,acw,168
27-Sep-18,21:00:45,available,404
27-Sep-18,21:06:37,Inbound,81
27-Sep-18,21:07:29,on acd call,29
27-Sep-18,21:07:58,acw,18
27-Sep-18,21:08:16,available,636
27-Sep-18,21:17:59,Inbound,2488
27-Sep-18,21:18:52,on acd call,2436
27-Sep-18,21:59:28,acw,278
27-Sep-18,22:04:02,outbound acw,346
27-Sep-18,22:04:06,outbound call,342
27-Sep-18,22:09:48,outbound acw,90
27-Sep-18,22:11:18,debrief,556
27-Sep-18,22:20:34,available,9
27-Sep-18,22:20:43,meal break,1898
27-Sep-18,22:52:21,available,144
27-Sep-18,22:56:58,on acd call,46
27-Sep-18,22:57:44,acw,516
27-Sep-18,23:06:20,debrief,537
27-Sep-18,23:15:17,available,440
27-Sep-18,23:22:37,unscheduled break,533
27-Sep-18,23:31:30,available,1032
27-Sep-18,23:48:42,on acd call,331
27-Sep-18,23:53:26,acw,47
27-Sep-18,23:54:13,acw,223
27-Sep-18,23:57:56,available,124
28-Sep-18,0:00:00,available,1198
28-Sep-18,0:19:58,break,628
28-Sep-18,0:30:26,available,1793
28-Sep-18,1:00:19,on acd call,321
28-Sep-18,1:05:40,acw,47
28-Sep-18,1:06:27,available,1334
28-Sep-18,1:28:41,unscheduled break,72
28-Sep-18,1:29:53,available,700
28-Sep-18,1:41:33,unscheduled break,282
28-Sep-18,1:46:15,available,276
28-Sep-18,1:50:51,administration,532
28-Sep-18,1:59:43,administration,0
28-Sep-18,17:49:09,logged out,0
28-Sep-18,17:49:09,not ready,692
28-Sep-18,18:00:41,available,431
28-Sep-18,18:07:52,on acd call,59
28-Sep-18,18:08:31,acw,37
28-Sep-18,18:08:51,acw,216
28-Sep-18,18:12:27,available,53
28-Sep-18,18:12:27,Inbound,519
28-Sep-18,18:13:20,on acd call,215
28-Sep-18,18:16:16,acw,290
28-Sep-18,18:16:55,acw,276
28-Sep-18,18:21:06,Inbound,1177
28-Sep-18,18:21:31,available,28
28-Sep-18,18:21:59,on acd call,1124
28-Sep-18,18:40:43,acw,363
28-Sep-18,18:46:46,available,638
28-Sep-18,18:57:55,on acd call,41
28-Sep-18,18:58:36,acw,387
28-Sep-18,19:05:03,available,120
28-Sep-18,19:07:03,on acd call,301
28-Sep-18,19:11:17,acw,46
28-Sep-18,19:12:04,acw,341
28-Sep-18,19:17:45,debrief,539
28-Sep-18,19:26:44,available,86
28-Sep-18,19:28:10,on acd call,1467
28-Sep-18,19:52:37,acw,216
28-Sep-18,19:56:13,available,451
28-Sep-18,20:04:11,on acd call,44
28-Sep-18,20:04:56,acw,52
28-Sep-18,20:05:48,break,689
28-Sep-18,20:17:17,available,166
28-Sep-18,20:20:03,on acd call,209
28-Sep-18,20:23:32,acw,299
28-Sep-18,20:28:31,available,100
28-Sep-18,20:30:11,unscheduled break,317
28-Sep-18,20:35:28,available,3
28-Sep-18,20:35:31,on acd call,625
28-Sep-18,20:45:56,acw,136
28-Sep-18,20:48:12,debrief,490
28-Sep-18,20:55:29,Inbound,98
28-Sep-18,20:56:22,available,4
28-Sep-18,20:56:26,on acd call,42
28-Sep-18,20:57:08,acw,132
28-Sep-18,20:59:20,debrief,283
28-Sep-18,21:04:03,available,289
28-Sep-18,21:08:52,on acd call,18
28-Sep-18,21:09:10,acw,15
28-Sep-18,21:09:25,available,391
28-Sep-18,21:15:03,Inbound,504
28-Sep-18,21:15:56,on acd call,451
28-Sep-18,21:23:27,acw,271
28-Sep-18,21:27:58,available,48
28-Sep-18,21:28:34,Inbound,3
28-Sep-18,21:28:46,pre-call work,7
28-Sep-18,21:28:53,available,256
28-Sep-18,21:35:33,on acd call,53
28-Sep-18,21:36:27,acw,723
28-Sep-18,21:48:30,available,279
28-Sep-18,21:53:09,on acd call,438
28-Sep-18,22:00:27,acw,237
28-Sep-18,22:04:24,meal break,2132
28-Sep-18,22:39:56,available,287
28-Sep-18,22:44:43,on acd call,1130
28-Sep-18,23:03:33,acw,76
28-Sep-18,23:04:49,available,744
28-Sep-18,23:17:13,unscheduled break,337
28-Sep-18,23:22:50,available,1301
28-Sep-18,23:44:31,on acd call,929
29-Sep-18,0:00:00,on acd call,159
29-Sep-18,0:02:39,acw,332
29-Sep-18,0:08:11,available,267
29-Sep-18,0:12:38,on acd call,1183
29-Sep-18,0:32:21,acw,67
29-Sep-18,0:33:28,available,7
29-Sep-18,0:33:35,break,627
29-Sep-18,0:44:02,available,911
29-Sep-18,0:58:22,Inbound,108
29-Sep-18,0:59:13,on acd call,57
29-Sep-18,1:00:10,acw,558
29-Sep-18,1:09:28,available,2033
29-Sep-18,1:43:21,unscheduled break,182
29-Sep-18,1:46:23,available,133
29-Sep-18,1:48:36,administration,2329
29-Sep-18,2:27:25,administration,0
29-Sep-18,18:01:02,logged out,0
29-Sep-18,18:01:02,not ready,210
29-Sep-18,18:04:32,available,1466
29-Sep-18,18:28:58,unscheduled break,99
29-Sep-18,18:30:37,available,590
29-Sep-18,18:40:27,on acd call,91
